,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
BCAS2.1,3.82299172172021e-19,0.297683403065855,0.375,0.29,5.46878965792076e-15,7,BCAS2
WBP2.1,3.97033558361615e-19,0.265265542990264,0.502,0.445,5.6795650523629e-15,7,WBP2
VCP.2,4.84906153354208e-19,-0.346432546493578,0.532,0.689,6.93658252373195e-15,7,VCP
GALK1.2,5.26769019989494e-19,-0.339698944824879,0.069,0.189,7.53543083094971e-15,7,GALK1
C15orf39.4,5.51903535505482e-19,-0.340156981967273,0.017,0.108,7.89498007540591e-15,7,C15orf39
ANKRD11.2,5.74452136675275e-19,-0.355832205084929,0.236,0.385,8.21753781513981e-15,7,ANKRD11
CAT,5.7937862047317e-19,0.348764765871735,0.275,0.176,8.2880111658687e-15,7,CAT
PDE8A.3,5.95903282284368e-19,-0.382983101496503,0.107,0.24,8.52439645307788e-15,7,PDE8A
PRELID1.3,6.10083311547699e-19,-0.357632244403116,0.524,0.672,8.72724177168983e-15,7,PRELID1
FRY.4,6.28807333993169e-19,0.273100034473256,0.336,0.25,8.99508891277229e-15,7,FRY
RFTN1.2,6.33855138910713e-19,-0.380008979307056,0.144,0.287,9.06729776211775e-15,7,RFTN1
COL6A1.5,6.3786861421308e-19,-0.415145824745581,0.119,0.261,9.12471052631811e-15,7,COL6A1
YY1.1,6.43080967209169e-19,-0.30048307352131,0.309,0.449,9.19927323592716e-15,7,YY1
TRIM47.2,6.62127742147926e-19,-0.375352657010864,0.198,0.349,9.47173735142609e-15,7,TRIM47
TGM2.4,6.71537456904075e-19,0.284055934248768,0.655,0.608,9.60634332101279e-15,7,TGM2
CIAO1,6.74932991117441e-19,-0.348263722672886,0.183,0.322,9.654916437935e-15,7,CIAO1
ATP6V0D1.1,6.98856245705363e-19,-0.305694183562367,0.219,0.376,9.99713859481522e-15,7,ATP6V0D1
ACIN1,7.03803676128125e-19,-0.366870135953523,0.177,0.315,1.00679115870128e-14,7,ACIN1
AEBP1.2,7.14763988080085e-19,-0.365198852946723,0.083,0.208,1.02246988494856e-14,7,AEBP1
PINK1.4,7.49592828615468e-19,-0.404351544325576,0.134,0.277,1.07229254133443e-14,7,PINK1
ZDHHC20.2,7.55429645980707e-19,-0.414620309883271,0.116,0.257,1.0806421085754e-14,7,ZDHHC20
TMEM50A.2,7.63111142634015e-19,-0.294432862342416,0.677,0.788,1.09163048953796e-14,7,TMEM50A
PGRMC1,7.71916637625993e-19,0.312213937690582,0.568,0.476,1.10422675012398e-14,7,PGRMC1
YIF1B.1,7.81116947079373e-19,-0.404104588674011,0.21,0.371,1.11738779279704e-14,7,YIF1B
DBN1.3,7.83603766375618e-19,-0.361931925657874,0.29,0.444,1.12094518780032e-14,7,DBN1
LACTB,8.16788710272817e-19,0.38365024024785,0.261,0.17,1.16841625004526e-14,7,LACTB
NGDN,8.33134087492304e-19,0.271938338470821,0.333,0.272,1.19179831215774e-14,7,NGDN
TIA1,8.67152702054332e-19,-0.351513138540297,0.12,0.253,1.24046194028872e-14,7,TIA1
TMEM176A.6,9.0052985911302e-19,0.369033824064601,0.209,0.108,1.28820796346118e-14,7,TMEM176A
DTYMK.1,9.20521147290131e-19,-0.346895810619831,0.087,0.207,1.31680550119853e-14,7,DTYMK
LAMA5.2,9.21759254810939e-19,-0.369393373930049,0.269,0.419,1.31857661400705e-14,7,LAMA5
CHD1.3,9.58092826310065e-19,0.289535602072079,0.581,0.481,1.37055178803655e-14,7,CHD1
SMIM19.2,9.64018505208444e-19,0.317060123731074,0.326,0.225,1.37902847170068e-14,7,SMIM19
BTN2A1,1.00653755489023e-18,-0.334289157554408,0.048,0.157,1.43985197227047e-14,7,BTN2A1
RNF213.2,1.02656046610089e-18,-0.391646784734016,0.3,0.463,1.46849474675732e-14,7,RNF213
RUNDC3B.4,1.14607554929071e-18,-0.466367306386816,0.077,0.192,1.63946107326036e-14,7,RUNDC3B
PGAM1.1,1.16293541549867e-18,-0.345261217089804,0.565,0.707,1.66357911187085e-14,7,PGAM1
RNF13.1,1.26209788882173e-18,0.31554464428144,0.471,0.38,1.80543102995948e-14,7,RNF13
RSU1.2,1.27874447768594e-18,-0.346032662139542,0.347,0.503,1.82924397532973e-14,7,RSU1
RAPGEF1.6,1.32690941717529e-18,-0.365580443407856,0.12,0.253,1.89814392126926e-14,7,RAPGEF1
MMP15.4,1.3692748558525e-18,-0.365597140388131,0.053,0.162,1.958747681297e-14,7,MMP15
GRPEL1.1,1.49771141102716e-18,0.288794719656813,0.357,0.298,2.14247617347435e-14,7,GRPEL1
TUBG1.1,1.54411085220985e-18,-0.364480699375651,0.108,0.24,2.20885057408619e-14,7,TUBG1
RDX.3,1.57690003831005e-18,-0.302343713143057,0.557,0.688,2.25575550480253e-14,7,RDX
RASSF1.1,1.68484900881547e-18,-0.321428518478188,0.174,0.309,2.41017650711053e-14,7,RASSF1
HSD17B10.2,1.78940225500438e-18,-0.324132323400383,0.233,0.387,2.55973992578376e-14,7,HSD17B10
BAX.1,1.79989262087496e-18,-0.372458901920386,0.363,0.531,2.57474639416163e-14,7,BAX
ANKRD29.6,1.9229503593557e-18,0.322099081118884,0.206,0.108,2.75078048905833e-14,7,ANKRD29
SPATC1L.1,1.93642186740516e-18,-0.331872666233712,0.063,0.177,2.77005148132308e-14,7,SPATC1L
PARK7.1,1.96926743409725e-18,-0.307940089728379,0.649,0.775,2.81703706447611e-14,7,PARK7
DPH3.1,2.20207484461051e-18,0.306497406771926,0.302,0.239,3.15006806521534e-14,7,DPH3
SNX9.1,2.26658454719793e-18,0.251389878221472,0.456,0.414,3.24234919476665e-14,7,SNX9
EGR3.5,2.3154005497711e-18,0.332215161087703,0.299,0.193,3.31218048644756e-14,7,EGR3
CFDP1.2,2.33036639670474e-18,-0.374247890362408,0.279,0.439,3.33358913048612e-14,7,CFDP1
SECTM1,2.52480499298103e-18,0.317978819778476,0.102,0.029,3.61173354245937e-14,7,SECTM1
SH3GL1.3,2.53992725841973e-18,-0.359107331741194,0.152,0.292,3.63336594316943e-14,7,SH3GL1
TMOD2.4,2.61969565354699e-18,-0.363256961750521,0.08,0.2,3.74747463239897e-14,7,TMOD2
PLPP1.4,2.62616195328664e-18,-0.257188940354736,0.521,0.579,3.75672467417655e-14,7,PLPP1
PRPSAP1.3,2.64555658087479e-18,0.250617541778688,0.372,0.323,3.78446868894138e-14,7,PRPSAP1
ABCA5,2.77374554322886e-18,0.29917174373167,0.152,0.073,3.96784299958889e-14,7,ABCA5
TRPC4AP.1,2.80604072197414e-18,-0.340090854384278,0.107,0.229,4.01404125278401e-14,7,TRPC4AP
MTFP1.1,2.81250890058945e-18,-0.321283057351311,0.048,0.157,4.02329398229321e-14,7,MTFP1
TRIM8,2.87071074271705e-18,-0.341115646192525,0.074,0.184,4.10655171745674e-14,7,TRIM8
HERC1.3,3.1023768448103e-18,-0.350073073270948,0.2,0.347,4.43795007650114e-14,7,HERC1
RBFOX2,3.34162241893064e-18,-0.318467275783271,0.171,0.305,4.78019087028028e-14,7,RBFOX2
NDUFA1,3.35972105460028e-18,-0.341319063559518,0.505,0.665,4.8060809686057e-14,7,NDUFA1
TYMP.1,3.40809349296128e-18,-0.400544037441982,0.234,0.385,4.87527774168111e-14,7,TYMP
CDC37L1,3.48223154986015e-18,0.266246148052177,0.191,0.135,4.98133223207495e-14,7,CDC37L1
FAAP20.1,3.5644258331423e-18,-0.29190887032658,0.299,0.446,5.09891115431006e-14,7,FAAP20
XPNPEP1.3,3.62936281854551e-18,-0.28127662924873,0.114,0.228,5.19180351192935e-14,7,XPNPEP1
MEF2C.2,3.96133561807021e-18,-0.301490013405309,0.497,0.634,5.66669060164943e-14,7,MEF2C
ENDOD1.2,4.09613780676803e-18,0.352580394177906,0.36,0.261,5.85952513258166e-14,7,ENDOD1
EFHD2.2,4.28619364425561e-18,0.275980574521638,0.372,0.312,6.13140000810766e-14,7,EFHD2
DYNC1LI2.2,4.33137067585461e-18,-0.279658213872092,0.392,0.539,6.19602575181002e-14,7,DYNC1LI2
FBXW5.1,4.33229695724497e-18,-0.322183830140522,0.213,0.361,6.19735079733892e-14,7,FBXW5
ACVRL1.4,4.55106549908937e-18,-0.353928848523662,0.413,0.583,6.51029919644735e-14,7,ACVRL1
TBC1D1.5,4.63483141419677e-18,-0.394615148093861,0.161,0.303,6.63012633800848e-14,7,TBC1D1
FRMD4B,4.7349249895946e-18,-0.31128472176573,0.287,0.436,6.77331019761508e-14,7,FRMD4B
PEPD.3,4.92920470161983e-18,-0.267180527807899,0.254,0.38,7.05122732566717e-14,7,PEPD
BTBD10,5.06310741277367e-18,-0.315683394292358,0.083,0.196,7.24277515397274e-14,7,BTBD10
PHPT1.1,5.29925761944141e-18,-0.365730394828032,0.353,0.514,7.58058802461094e-14,7,PHPT1
FGFR1.3,5.52674558428467e-18,-0.376737636339928,0.141,0.282,7.90600955831922e-14,7,FGFR1
MSX1.4,5.86402967967226e-18,-0.412767678357307,0.086,0.206,8.38849445677118e-14,7,MSX1
TMED9.3,5.99687874686337e-18,-0.353373372682159,0.492,0.645,8.57853504738805e-14,7,TMED9
SEC14L1.3,6.38996266264791e-18,-0.320756706603287,0.431,0.583,9.14084158891784e-14,7,SEC14L1
IRF2,6.42751109624347e-18,-0.326699581652736,0.177,0.314,9.19455462317629e-14,7,IRF2
MRPL41.2,6.65468471372e-18,-0.364860713711805,0.366,0.537,9.51952648297646e-14,7,MRPL41
TRIM28.1,7.40770427305937e-18,-0.313309811030403,0.194,0.33,1.05967209626114e-13,7,TRIM28
CRACR2B.5,7.70285620307207e-18,0.300911393033189,0.227,0.138,1.10189357984946e-13,7,CRACR2B
TAF9,7.81118381441132e-18,0.262636421301821,0.38,0.317,1.11738984465154e-13,7,TAF9
P3H4.2,7.81553385255653e-18,-0.323337756396815,0.045,0.149,1.11801211760821e-13,7,P3H4
SERPINE1.6,8.01846445472144e-18,-0.389501176930071,0.476,0.648,1.1470413402479e-13,7,SERPINE1
TUSC3.2,8.48573322106446e-18,-0.352761770790768,0.129,0.258,1.21388413727327e-13,7,TUSC3
NDUFB1,8.48731470902041e-18,-0.294565297931988,0.227,0.349,1.21411036912537e-13,7,NDUFB1
SRGAP2.2,8.78519299798283e-18,-0.37082432762551,0.162,0.299,1.25672185836144e-13,7,SRGAP2
SMAP1,8.85266576698618e-18,-0.271179433497812,0.194,0.315,1.26637383796737e-13,7,SMAP1
SEC23A.2,9.03996373910491e-18,-0.320288611065891,0.143,0.277,1.29316681287896e-13,7,SEC23A
TSPAN1,9.52683390932333e-18,0.330088675782792,0.104,0.033,1.3628135907287e-13,7,TSPAN1
ALG3.2,1.10903878991042e-17,-0.31855931721334,0.123,0.252,1.58647998896685e-13,7,ALG3
MSL3.1,1.19278940489635e-17,-0.353048071129999,0.122,0.251,1.70628524370423e-13,7,MSL3
GULP1.2,1.23758150515359e-17,0.3460514703765,0.279,0.176,1.77036034312221e-13,7,GULP1
MSANTD3.2,1.29035949732528e-17,-0.298734894310356,0.039,0.137,1.84585926092381e-13,7,MSANTD3
ZC3H11A,1.3266845160788e-17,-0.284225706415758,0.252,0.389,1.89782220025072e-13,7,ZC3H11A
SVIL.4,1.36751352481278e-17,-0.377184420947427,0.249,0.409,1.95622809724468e-13,7,SVIL
CBX3,1.37117577229402e-17,-0.346655511059871,0.417,0.583,1.9614669422666e-13,7,CBX3
SNRPC.2,1.44298999383448e-17,-0.294809452053012,0.341,0.494,2.06419718618022e-13,7,SNRPC
RASGRF2.2,1.44743630471375e-17,-0.36705181838641,0.051,0.162,2.07055763389302e-13,7,RASGRF2
SERTAD2.2,1.56650620420188e-17,0.315543809761612,0.314,0.217,2.24088712511079e-13,7,SERTAD2
CDH13.6,1.61751664535988e-17,-0.328012921874443,0.236,0.379,2.3138575611873e-13,7,CDH13
ADAMTSL1.3,1.63690345345212e-17,-0.37740334774913,0.042,0.141,2.34159039016326e-13,7,ADAMTSL1
ICMT,1.71692432108194e-17,-0.330234257125468,0.114,0.24,2.45606024130771e-13,7,ICMT
SKA2.1,1.73008068593933e-17,-0.361777709915902,0.068,0.182,2.47488042123622e-13,7,SKA2
NDUFC2,1.77567999873898e-17,-0.300848877170443,0.227,0.361,2.54011023819611e-13,7,NDUFC2
ARHGEF7.3,1.7844989896911e-17,-0.343613477650639,0.176,0.313,2.55272580475312e-13,7,ARHGEF7
REEP3.2,1.84575077239457e-17,-0.315331316798194,0.243,0.384,2.64034647991044e-13,7,REEP3
MYOF.4,1.87448057752733e-17,0.269455044455553,0.462,0.379,2.68144446615284e-13,7,MYOF
CCDC28B.2,1.94352652203175e-17,-0.30985500230361,0.027,0.12,2.78021468976642e-13,7,CCDC28B
BRIX1,1.95867824461501e-17,0.289674012175809,0.278,0.203,2.80188922892178e-13,7,BRIX1
ARAP3.2,2.03438755787984e-17,-0.292533242260806,0.192,0.301,2.91019140154711e-13,7,ARAP3
OLFML2A.2,2.07053742188093e-17,-0.388216364973137,0.116,0.241,2.96190378200067e-13,7,OLFML2A
SLC25A11,2.12947866820299e-17,-0.256128252475007,0.168,0.284,3.04621923486438e-13,7,SLC25A11
TRAPPC6A.4,2.17609197663965e-17,0.333993913902657,0.273,0.193,3.11289957258302e-13,7,TRAPPC6A
DGKD.4,2.27589409226066e-17,-0.351411175854131,0.029,0.122,3.25566649897888e-13,7,DGKD
UTP3,2.32373473759433e-17,0.362179377628795,0.213,0.119,3.32410254212869e-13,7,UTP3
RGL1.4,2.35231126911885e-17,-0.368917992220648,0.063,0.178,3.36498127047452e-13,7,RGL1
UBE2J1.4,2.40038109164895e-17,-0.288559687120577,0.47,0.587,3.43374515160383e-13,7,UBE2J1
MRPL4,2.40489640624629e-17,-0.277421071788152,0.215,0.345,3.44020430913532e-13,7,MRPL4
FIBP.1,2.70304843363944e-17,-0.303408700290942,0.243,0.388,3.86671078432122e-13,7,FIBP
GFOD2,2.72495719139468e-17,-0.381923679925597,0.159,0.306,3.89805126229009e-13,7,GFOD2
TMEM233.3,2.79511570022335e-17,-0.328788704071552,0.018,0.104,3.9984130091695e-13,7,TMEM233
ITGA2.3,2.84547143100833e-17,-0.378056809928783,0.102,0.234,4.07044688205741e-13,7,ITGA2
NBPF15.2,2.87943066549913e-17,-0.352851704305701,0.095,0.218,4.11902556699651e-13,7,NBPF15
SEMA4C,2.91175881368837e-17,-0.368010135731999,0.087,0.206,4.16527098298122e-13,7,SEMA4C
CDC42EP1.5,2.94673103246704e-17,-0.319693004841207,0.261,0.411,4.2152987419441e-13,7,CDC42EP1
BCKDK.1,2.96789447720729e-17,-0.288274053277798,0.143,0.25,4.24557304964503e-13,7,BCKDK
PLD1.1,3.06590831353469e-17,-0.349158693572158,0.036,0.133,4.38578184251137e-13,7,PLD1
UTRN.3,3.1539564924417e-17,-0.337672132727794,0.41,0.569,4.51173476243785e-13,7,UTRN
GALNT15,3.27685000004498e-17,0.333850222127989,0.113,0.037,4.68753392506434e-13,7,GALNT15
KRT10.1,3.31211143736784e-17,-0.312963745762891,0.471,0.623,4.7379754111547e-13,7,KRT10
CNOT6L.2,3.38514105960473e-17,-0.367110256835819,0.15,0.28,4.84244428576456e-13,7,CNOT6L
CNDP2.2,3.62598766348858e-17,-0.326382651391861,0.183,0.318,5.18697535262042e-13,7,CNDP2
STARD3.2,3.73521778169979e-17,0.314142360935472,0.386,0.302,5.34322903672155e-13,7,STARD3
MECOM.2,3.76040828573906e-17,-0.368708465571001,0.192,0.318,5.37926405274973e-13,7,MECOM
SLC25A33.1,3.78278255165114e-17,0.326264829175576,0.266,0.182,5.41127044013695e-13,7,SLC25A33
MRPL15.2,4.00769472759234e-17,-0.359228649977812,0.147,0.277,5.73300730782084e-13,7,MRPL15
HYOU1.2,4.02747008177081e-17,-0.324075050593651,0.102,0.224,5.76129595197314e-13,7,HYOU1
NDUFA6.2,4.30091346710936e-17,-0.344891311899795,0.38,0.55,6.15245671469993e-13,7,NDUFA6
RHOB.5,4.71028637927835e-17,-0.303214456212247,0.721,0.812,6.73806466555768e-13,7,RHOB
NUBP2.1,5.26297062443945e-17,-0.260687290540655,0.147,0.269,7.52867947826063e-13,7,NUBP2
NDUFB7.2,5.27272055213706e-17,-0.300853817065211,0.429,0.571,7.54262674983206e-13,7,NDUFB7
NCLN.1,5.44013317166523e-17,-0.312942420943988,0.069,0.177,7.78211050206711e-13,7,NCLN
RSRP1.2,5.46904763181828e-17,-0.255653229958151,0.595,0.699,7.82347263731605e-13,7,RSRP1
NECAP2.1,5.49438152739437e-17,-0.31497857564211,0.24,0.383,7.85971277493764e-13,7,NECAP2
HACD3,5.67642455436179e-17,-0.359881205336462,0.26,0.413,8.12012532501454e-13,7,HACD3
MRPS12.1,5.7616727998556e-17,-0.289455979115276,0.179,0.306,8.24207294019344e-13,7,MRPS12
COMMD4.1,5.93800231937662e-17,-0.322008594842995,0.189,0.326,8.49431231786825e-13,7,COMMD4
YIF1A.2,5.97423690709288e-17,-0.34626689283227,0.254,0.407,8.54614589559636e-13,7,YIF1A
MRPL57,6.49183354060559e-17,-0.320792322719292,0.32,0.471,9.2865678798363e-13,7,MRPL57
CTNND1,6.6147445574496e-17,-0.292956261971544,0.411,0.558,9.46239208943165e-13,7,CTNND1
CD14.3,6.72728874130947e-17,0.385446464502766,0.207,0.103,9.6233865444432e-13,7,CD14
HMGB3.1,6.77206650563862e-17,-0.387437408064109,0.065,0.181,9.68744113631605e-13,7,HMGB3
PGM5.4,6.89801591623071e-17,0.29662589662718,0.23,0.146,9.86761176816803e-13,7,PGM5
SHANK3.2,7.05528113944019e-17,-0.340687539267471,0.203,0.342,1.00925796699692e-12,7,SHANK3
CDKN1B.1,7.35410838034592e-17,-0.326608320304956,0.144,0.267,1.05200520380848e-12,7,CDKN1B
CDKN2AIP.1,7.66452941159596e-17,-0.370404689069455,0.107,0.217,1.0964109323288e-12,7,CDKN2AIP
NR1H2.1,7.77786523562536e-17,0.266022317925769,0.477,0.404,1.11262362195621e-12,7,NR1H2
NFIA.3,7.8269202390051e-17,0.297764061849405,0.491,0.414,1.11964094018968e-12,7,NFIA
RNF144A,8.48715628571549e-17,-0.37277867553892,0.065,0.174,1.2140877066716e-12,7,RNF144A
CAPG.1,8.78405668569325e-17,-0.310438162900475,0.05,0.153,1.25655930888842e-12,7,CAPG
ATG3.1,8.79492906201465e-17,-0.270967239046392,0.302,0.439,1.2581146023212e-12,7,ATG3
MIS18BP1,9.19248146955235e-17,-0.344330227701929,0.132,0.26,1.31498447421946e-12,7,MIS18BP1
RALGAPA2.4,9.30596398289465e-17,0.288632812864129,0.468,0.377,1.33121814775308e-12,7,RALGAPA2
DCAF7.2,9.74402358608472e-17,-0.327277764390953,0.2,0.336,1.39388257398942e-12,7,DCAF7
B3GAT3.2,9.80725640173011e-17,-0.292497742334752,0.143,0.267,1.40292802826749e-12,7,B3GAT3
NSD1,9.86580603317898e-17,-0.350054231049199,0.105,0.225,1.41130355304625e-12,7,NSD1
SPPL2B.1,1.00303036467519e-16,-0.289659135990624,0.048,0.142,1.43483493666786e-12,7,SPPL2B
NUTF2.2,1.01514128501371e-16,-0.356126039339405,0.375,0.544,1.45215960821211e-12,7,NUTF2
MYO5A.2,1.20215930312293e-16,-0.348577460447939,0.095,0.214,1.71968888311735e-12,7,MYO5A
TSPAN6.2,1.2416666837237e-16,0.271609707115302,0.399,0.338,1.77620419106675e-12,7,TSPAN6
CD302.1,1.26162445668752e-16,0.335715876918814,0.251,0.169,1.8047537852915e-12,7,CD302
SGSM3,1.32038220103241e-16,-0.354087988559378,0.087,0.209,1.88880673857686e-12,7,SGSM3
CFAP20.3,1.35776595385329e-16,-0.387862991721747,0.263,0.4,1.94228419698713e-12,7,CFAP20
PPIF.2,1.3721454342575e-16,0.357665641001172,0.174,0.094,1.96285404370536e-12,7,PPIF
FAM120A,1.40442313268117e-16,-0.265998676708071,0.194,0.303,2.00902729130041e-12,7,FAM120A
ANKRD50,1.5557600380601e-16,-0.344928309599233,0.065,0.174,2.22551473444497e-12,7,ANKRD50
CNOT8,1.56402971440752e-16,-0.329666225564258,0.153,0.283,2.23734450645996e-12,7,CNOT8
SNRPA,1.61873863872439e-16,0.256830132149892,0.404,0.332,2.31560562269524e-12,7,SNRPA
NARF.2,1.62099234663285e-16,-0.296654396628551,0.309,0.446,2.31882955185829e-12,7,NARF
NFATC1.4,1.63910281831962e-16,0.335274423096084,0.384,0.302,2.34473658160622e-12,7,NFATC1
PNPLA6.2,1.6559043096883e-16,-0.271122907352431,0.08,0.186,2.36877111500912e-12,7,PNPLA6
RP9,1.6898971925746e-16,-0.342230125704179,0.06,0.166,2.41739793397796e-12,7,RP9
POLR2J,1.72538167030444e-16,-0.333150620630264,0.287,0.441,2.4681584793705e-12,7,POLR2J
RPF2,1.73625820108579e-16,0.296255756794882,0.264,0.182,2.48371735665323e-12,7,RPF2
ZNF280D.1,1.82727097136027e-16,-0.292630238043481,0.197,0.322,2.61391112453086e-12,7,ZNF280D
ADA.1,1.96515914260082e-16,-0.321689548012334,0.11,0.23,2.81116015349048e-12,7,ADA
TBC1D7.1,2.04436603301576e-16,-0.307442321973244,0.062,0.168,2.92446561022905e-12,7,TBC1D7
FOSL2.2,2.06747643676717e-16,0.286063679004348,0.683,0.578,2.95752504279544e-12,7,FOSL2
COMT.3,2.11144057887456e-16,-0.327744341990701,0.444,0.602,3.02041574808006e-12,7,COMT
COMMD2.5,2.1496570451098e-16,-0.333110369522111,0.176,0.303,3.07508440302957e-12,7,COMMD2
WASF2.1,2.17061174931966e-16,-0.283133962546464,0.581,0.736,3.10506010740177e-12,7,WASF2
TACR1.6,2.38281864701891e-16,0.329936661998527,0.228,0.123,3.40862207456055e-12,7,TACR1
WDR18.1,2.39932768476521e-16,-0.299420155754622,0.11,0.229,3.43223825305663e-12,7,WDR18
CD40.1,2.56704017034289e-16,0.261405634445844,0.572,0.473,3.6721509636755e-12,7,CD40
ZNF330,2.57760790995334e-16,0.29217487817758,0.303,0.224,3.68726811518826e-12,7,ZNF330
CHST1.3,2.71444256332802e-16,-0.324901242233392,0.026,0.113,3.88301008684073e-12,7,CHST1
DNPH1.2,2.74528399465983e-16,-0.350773538855002,0.089,0.209,3.92712875436088e-12,7,DNPH1
CHORDC1.2,2.78876879390475e-16,0.294731270391779,0.428,0.361,3.98933375968075e-12,7,CHORDC1
TRAPPC1.3,2.82791603769739e-16,-0.318939044894673,0.443,0.602,4.04533389192612e-12,7,TRAPPC1
SMAD5,2.85196448911732e-16,-0.369155664546256,0.141,0.27,4.07973520168233e-12,7,SMAD5
MXD4.2,3.04584621187921e-16,-0.308489703997812,0.054,0.157,4.35708300609322e-12,7,MXD4
REST,3.07740713040969e-16,-0.342314834776061,0.168,0.304,4.40223090005106e-12,7,REST
IER3IP1,3.1708339829808e-16,-0.262845042266227,0.399,0.525,4.53587801265403e-12,7,IER3IP1
CSTF2T,3.23655751236624e-16,0.320992711253988,0.192,0.11,4.62989552143990e-12,7,CSTF2T
PLAUR.1,3.50780524370646e-16,0.328557729184915,0.255,0.213,5.01791540112209e-12,7,PLAUR
ZC3H7B.1,3.56421609301708e-16,-0.287931079729939,0.062,0.161,5.09861112106093e-12,7,ZC3H7B
ZPR1.1,3.59284083589034e-16,0.276988681869505,0.299,0.24,5.13955881574114e-12,7,ZPR1
SHKBP1.1,3.6123145906568e-16,-0.328939100674097,0.201,0.335,5.16741602193455e-12,7,SHKBP1
EPB41L4A-AS1,3.70681110614281e-16,0.275040546435416,0.329,0.259,5.3025932873373e-12,7,EPB41L4A-AS1
IARS2.1,3.84201193668206e-16,-0.280380917296647,0.134,0.245,5.49599807542368e-12,7,IARS2
ZNF267.5,4.16345114508601e-16,0.260712531514908,0.392,0.342,5.95581686304554e-12,7,ZNF267
HSD17B12.1,4.24664535566034e-16,0.300879907632887,0.494,0.406,6.07482618127211e-12,7,HSD17B12
ARHGEF15.2,4.32634105995558e-16,-0.259331671526425,0.24,0.344,6.18883088626645e-12,7,ARHGEF15
CDR2L.1,4.34839895739361e-16,-0.290937071619271,0.044,0.135,6.22038470855156e-12,7,CDR2L
ARID1A,4.44552534013456e-16,-0.317812209390019,0.143,0.268,6.35932399906248e-12,7,ARID1A
DUSP10,4.54306560531996e-16,-0.285683170217702,0.026,0.107,6.49885534841021e-12,7,DUSP10
SYCE1L.1,4.54674187353556e-16,-0.335768277324931,0.044,0.143,6.50411425009262e-12,7,SYCE1L
JOSD2,4.61372678371608e-16,-0.317893232315075,0.143,0.262,6.59993616410585e-12,7,JOSD2
PPP3R1.1,4.6414260983527e-16,0.267178369187691,0.311,0.237,6.63956003369354e-12,7,PPP3R1
MAP1LC3A.3,4.70867946362496e-16,-0.31856126294211,0.372,0.511,6.73576597271551e-12,7,MAP1LC3A
ZBTB1,4.82793354205827e-16,-0.30091475714992,0.06,0.151,6.90635893191435e-12,7,ZBTB1
ALDH1A3.1,4.8992182822175e-16,0.29348680895234,0.123,0.052,7.00833175271214e-12,7,ALDH1A3
LDLRAD3.2,5.20313503172583e-16,0.323689284029149,0.261,0.191,7.44308466288379e-12,7,LDLRAD3
CLCN3.1,5.22364189007304e-16,-0.330599195594897,0.095,0.211,7.47241972374948e-12,7,CLCN3
SLC35B1,5.35061616925646e-16,-0.341347284196747,0.143,0.277,7.65405643012136e-12,7,SLC35B1
USP3,5.66314241053307e-16,-0.277279576143008,0.099,0.202,8.10112521826756e-12,7,USP3
ACVR1B,5.69467368861991e-16,0.311750028071026,0.138,0.068,8.14623071157077e-12,7,ACVR1B
MRPS5,5.85347489214465e-16,-0.273394062968082,0.179,0.294,8.37339583321292e-12,7,MRPS5
PPM1G,5.9809907485186e-16,-0.293185481399682,0.402,0.557,8.55580726575586e-12,7,PPM1G
SCPEP1,6.17203698972884e-16,0.312768725127375,0.237,0.161,8.8290989138071e-12,7,SCPEP1
DNAJC15.1,6.49546652961771e-16,-0.325108717799569,0.416,0.573,9.29176487061813e-12,7,DNAJC15
CREG1.2,6.537433067398e-16,0.318305421645478,0.321,0.24,9.35179800291284e-12,7,CREG1
UQCC3.1,6.78499925388158e-16,-0.348982940477083,0.101,0.22,9.7059414326776e-12,7,UQCC3
DPM2.1,6.85090198401229e-16,-0.266348021765303,0.174,0.297,9.80021528812958e-12,7,DPM2
BOP1.1,6.91683437209097e-16,-0.297973845045207,0.066,0.168,9.89453156927613e-12,7,BOP1
MBTPS1,6.9201920569817e-16,-0.360803667789354,0.14,0.264,9.89933473751233e-12,7,MBTPS1
FAM162A.1,6.93048129337037e-16,0.296160228550512,0.383,0.3,9.91405349016631e-12,7,FAM162A
SELENBP1,6.9393451897956e-16,0.300025157777661,0.113,0.04,9.9267332940026e-12,7,SELENBP1
PELI2,7.19460678145511e-16,0.380373170562338,0.171,0.082,1.02918850008715e-11,7,PELI2
CSNK1G2.1,7.35607936006989e-16,-0.327279526636909,0.06,0.166,1.052287152458e-11,7,CSNK1G2
UQCRQ.1,7.68678100979118e-16,-0.314900174572664,0.556,0.685,1.09959402345063e-11,7,UQCRQ
ATP13A2.1,8.41009900232851e-16,-0.315021656954714,0.045,0.144,1.20306466228309e-11,7,ATP13A2
TNFSF10.3,8.62520501752528e-16,0.272254382202396,0.749,0.631,1.23383557775699e-11,7,TNFSF10
RPGR.5,8.64365395281449e-16,0.311999501592565,0.365,0.281,1.23647469795011e-11,7,RPGR
NDUFB11.2,8.71177547960517e-16,-0.307948196445335,0.599,0.73,1.24621948235752e-11,7,NDUFB11
DAB2.2,8.85170518724188e-16,-0.324018968355888,0.32,0.467,1.26623642703495e-11,7,DAB2
RAB8B.2,9.22235859060249e-16,0.30514038532291,0.281,0.203,1.31925839638569e-11,7,RAB8B
