,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
NCAPD3,8.19618493726235e-56,0.741062071484437,0.338,0.051,1.17246425527538e-51,other,NCAPD3
RNASEH2A,1.49445601606545e-55,0.855353898450556,0.512,0.137,2.13781933098163e-51,other,RNASEH2A
ATAD5,2.09939941334937e-55,0.565645957418216,0.222,0.016,3.00319086079628e-51,other,ATAD5
COX8A,2.21528672662425e-54,0.523364487576968,0.97,0.749,3.16896766243598e-50,other,COX8A
COL4A21,5.41416204094103e-54,0.425545792794355,0.985,0.768,7.74495879956615e-50,other,COL4A2
OIP5,1.82510967210424e-53,0.445109812806647,0.147,0.003,2.61081938594512e-49,other,OIP5
FANCD2,3.27886478530781e-53,0.482763649985505,0.186,0.009,4.69041607538282e-49,other,FANCD2
RAD54L,6.57407764960136e-53,0.431568756480615,0.141,0.003,9.40421807775474e-49,other,RAD54L
RPL39L,8.22931448295518e-53,0.614421805329568,0.234,0.019,1.17720343678674e-48,other,RPL39L
NRGN1,1.21631183516139e-52,0.746426350012382,0.494,0.138,1.73993408019836e-48,other,NRGN
AURKA,1.78990368220642e-52,0.563079952331286,0.171,0.007,2.56045721739629e-48,other,AURKA
LSM4,4.57193492238759e-52,0.776554443623361,0.781,0.37,6.54015290647545e-48,other,LSM4
ACOT71,1.0362416644672e-51,0.76510472350653,0.644,0.239,1.48234370102033e-47,other,ACOT7
DNMT1,1.89391596143098e-51,0.843291008868398,0.71,0.302,2.70924678282701e-47,other,DNMT1
MCM2,1.91703286948779e-51,0.578346694738445,0.219,0.017,2.74231551980229e-47,other,MCM2
TUBB1,2.36042771584995e-51,0.474846551777021,0.982,0.837,3.37659184752335e-47,other,TUBB
RANBP1,5.45066547683161e-51,0.698374450207595,0.874,0.542,7.79717696460762e-47,other,RANBP1
FAM83D,2.03334536282276e-50,0.491149070879449,0.153,0.005,2.90870054151796e-46,other,FAM83D
GINS1,4.92205480428997e-50,0.408850608130054,0.15,0.005,7.0409993975368e-46,other,GINS1
EZH2,1.50539607002123e-49,0.687054689709494,0.317,0.051,2.15346907816538e-45,other,EZH2
MCM7,1.41975606210945e-48,0.874120919109116,0.515,0.158,2.03096104684757e-44,other,MCM7
POLQ,6.88342878713208e-48,0.327239307432804,0.114,0.001,9.84674487999244e-44,other,POLQ
ZNF367,2.38449602117716e-47,0.39143881826703,0.159,0.01,3.41102155829393e-43,other,ZNF367
RECQL4,4.71337661691584e-47,0.40127153763431,0.141,0.004,6.74248525049812e-43,other,RECQL4
FANCA,6.6547942949663e-47,0.555180097952188,0.225,0.023,9.5196832389493e-43,other,FANCA
ESPL1,2.88224922559346e-46,0.356721372739005,0.135,0.004,4.12305751721144e-42,other,ESPL1
CSE1L,1.26668191347558e-45,0.673932784206739,0.443,0.124,1.81198847722682e-41,other,CSE1L
KPNA2,5.96793352343052e-45,0.816179190994643,0.644,0.266,8.53712890526737e-41,other,KPNA2
PPIH,1.04777156763821e-44,0.599308078549544,0.527,0.191,1.49883722750646e-40,other,PPIH
TUBG1,1.23342652278205e-44,0.784024719045812,0.593,0.224,1.76441664083972e-40,other,TUBG1
CKLF,1.24268800404423e-44,0.722848605286573,0.623,0.251,1.77766518978527e-40,other,CKLF
CRNDE,1.81475528973851e-44,0.706706118730776,0.461,0.134,2.59600744197093e-40,other,CRNDE
MZT2B1,1.12852330712245e-43,0.67709346267268,0.826,0.455,1.61435259083866e-39,other,MZT2B
MAP1B2,1.19276959177173e-43,0.677196175565152,0.805,0.422,1.70625690102946e-39,other,MAP1B
PGP,1.44353200395771e-43,0.620625994258244,0.362,0.085,2.0649725316615e-39,other,PGP
CDK5RAP2,3.12125410851196e-43,0.527750843922231,0.317,0.071,4.46495400222636e-39,other,CDK5RAP2
MCAM1,3.9608816840975e-43,0.546014726940101,0.898,0.567,5.66604124910147e-39,other,MCAM
CBX5,7.13239179386374e-43,0.717102466732585,0.608,0.241,1.02028864611221e-38,other,CBX5
CKS2,9.67270504957544e-43,0.737618838445425,0.71,0.328,1.38368045734177e-38,other,CKS2
PLP2,1.09219973323724e-42,0.714321299314773,0.784,0.414,1.56239171839587e-38,other,PLP2
MZT2A1,1.30323682865683e-42,0.661711924827267,0.725,0.345,1.86428028339359e-38,other,MZT2A
PKM,2.58876053827729e-42,0.412349003269796,0.958,0.794,3.70322195000567e-38,other,PKM
CAPG,2.62456902815325e-42,0.739332731286917,0.464,0.139,3.75444599477322e-38,other,CAPG
TUBA1C1,4.56310747426962e-42,0.740746798069168,0.805,0.465,6.5275252419427e-38,other,TUBA1C
CKAP5,4.76968737950554e-42,0.817877515105356,0.422,0.117,6.82303779638268e-38,other,CKAP5
SPDL1,6.41136351839653e-42,0.511586109795009,0.24,0.035,9.17145551306624e-38,other,SPDL1
DTL,7.40702446804649e-42,0.498341540299261,0.192,0.018,1.05957485015405e-37,other,DTL
ZWILCH,8.51620245655866e-42,0.547979181632678,0.275,0.048,1.21824276141072e-37,other,ZWILCH
SAC3D1,1.10359822245895e-41,0.626316275650919,0.305,0.058,1.57869725722753e-37,other,SAC3D1
POP7,5.31720273874436e-41,0.56377269596318,0.5,0.185,7.6062585177738e-37,other,POP7
BANF1,1.25973983723407e-40,0.515843520351868,0.94,0.66,1.80205783716334e-36,other,BANF1
C12orf751,1.26308869828718e-40,0.542366903910456,0.246,0.037,1.80684838289981e-36,other,C12orf75
ARHGAP11B,1.48155625718781e-40,0.445373481170327,0.156,0.009,2.11936622590716e-36,other,ARHGAP11B
CHTF18,2.09855959674266e-40,0.519648415670334,0.213,0.025,3.00198950314038e-36,other,CHTF18
MZT1,2.5099833171358e-40,0.666395949513638,0.518,0.185,3.59053113516276e-36,other,MZT1
PSRC1,2.54724967431961e-40,0.332006545350771,0.108,0.002,3.64384065911421e-36,other,PSRC1
CDCA7,3.03147821237274e-40,0.391434823578725,0.141,0.007,4.33652958279921e-36,other,CDCA7
PARPBP,3.68926610342957e-40,0.449897539393872,0.177,0.015,5.27749516095601e-36,other,PARPBP
LSM5,4.1009864092894e-40,0.68672117389414,0.701,0.332,5.86646105848849e-36,other,LSM5
MASTL,4.25467256996429e-40,0.447610667486651,0.189,0.02,6.08630911133391e-36,other,MASTL
POLE2,5.82175803360777e-40,0.413553112048071,0.153,0.01,8.32802486707592e-36,other,POLE2
WDHD1,7.63739154899974e-40,0.41292443188039,0.183,0.019,1.09252886108441e-35,other,WDHD1
STIL,9.71668258447474e-40,0.426477359303554,0.144,0.008,1.38997144370911e-35,other,STIL
CDKN2C1,1.06928146779548e-39,0.579956307349524,0.278,0.051,1.52960713968143e-35,other,CDKN2C
WDR76,1.10908706589816e-39,0.444971064552263,0.183,0.018,1.58654904776732e-35,other,WDR76
DSN1,1.15157078911558e-39,0.504252445106157,0.257,0.046,1.64732201382983e-35,other,DSN1
COQ21,1.30291734971341e-39,0.685306496929485,0.368,0.091,1.86382326876503e-35,other,COQ2
ALYREF,1.62828847581724e-39,0.636141350279792,0.368,0.095,2.32926666465657e-35,other,ALYREF
LIG1,2.04141615456485e-39,0.550953954112439,0.281,0.055,2.92024580910502e-35,other,LIG1
MAZ1,5.96884900137631e-39,0.61694273362506,0.599,0.253,8.53843849646881e-35,other,MAZ
CRIP12,7.40697378228311e-39,0.625754544656076,0.865,0.523,1.0595675995556e-34,other,CRIP1
MARCKS2,1.4552299724315e-38,0.571811300192303,0.862,0.514,2.08170647556326e-34,other,MARCKS
MCM5,3.12189937515145e-38,0.780898740808242,0.338,0.086,4.46587705615415e-34,other,MCM5
PLK4,3.6122764947271e-38,0.326676216109662,0.123,0.005,5.16736152570712e-34,other,PLK4
TTYH31,5.02869675470302e-38,0.527901533416013,0.593,0.264,7.19355070760266e-34,other,TTYH3
PLAU1,7.79965942384317e-38,0.59598851581103,0.527,0.213,1.11574128058077e-33,other,PLAU
C19orf48,1.1734210362702e-37,0.599181515399072,0.344,0.086,1.67857879238453e-33,other,C19orf48
MLEC1,1.38129294151941e-37,0.420180427825445,0.796,0.464,1.97593955284351e-33,other,MLEC
TALDO1,2.84883799815294e-36,0.55876866338323,0.847,0.521,4.07526275635778e-32,other,TALDO1
RAN,3.41279443721922e-36,0.402118171653958,0.952,0.809,4.88200244244209e-32,other,RAN
FADS21,3.91352301453487e-36,0.550458540354322,0.305,0.072,5.59829467229213e-32,other,FADS2
S100A31,3.97892496953404e-36,0.732299096929477,0.449,0.148,5.69185216891844e-32,other,S100A3
TMEM97,4.51701019574247e-36,0.457105765485027,0.237,0.044,6.4615830850096e-32,other,TMEM97
PSMC3IP,4.93274501907384e-36,0.413104014005489,0.156,0.013,7.05629174978513e-32,other,PSMC3IP
RFC4,5.11078538033411e-36,0.549667289818103,0.257,0.047,7.31097848656795e-32,other,RFC4
BOLA3,5.65672028978649e-36,0.526165029685824,0.623,0.295,8.09193837453958e-32,other,BOLA3
CEP152,1.45165648553768e-35,0.496200048650153,0.207,0.029,2.07659460256165e-31,other,CEP152
CENPQ,1.49924459491318e-35,0.427161772624168,0.213,0.035,2.14466939302331e-31,other,CENPQ
RCC21,1.70357443967084e-35,0.530458796707928,0.503,0.203,2.43696323594914e-31,other,RCC2
VRK1,2.77079532430724e-35,0.535636954903392,0.308,0.076,3.96362271142151e-31,other,VRK1
ZGRF1,3.08197108268166e-35,0.383484060398267,0.144,0.01,4.40875963377612e-31,other,ZGRF1
NAGA,8.85349607737256e-35,0.505558320405665,0.413,0.145,1.26649261386814e-30,other,NAGA
LSM3,9.67925024019582e-35,0.586407073829836,0.751,0.414,1.38461674686001e-30,other,LSM3
UBE2S,1.16295716527375e-34,0.770596348104058,0.524,0.209,1.6636102249241e-30,other,UBE2S
CDCA4,1.22538553141569e-34,0.4970326743941,0.24,0.044,1.75291400269014e-30,other,CDCA4
CCDC18,1.93038619247027e-34,0.544153519847695,0.246,0.044,2.76141744832873e-30,other,CCDC18
SNRPF,2.52468709618395e-34,0.504557752404637,0.811,0.478,3.61156489109115e-30,other,SNRPF
ACYP1,3.69345576155872e-34,0.578505342764906,0.44,0.156,5.28348846690974e-30,other,ACYP1
DEK,3.80554611588462e-34,0.530736902426946,0.871,0.595,5.44383371877294e-30,other,DEK
ANP32B1,4.63248106446292e-34,0.49901567348644,0.892,0.615,6.62676416271421e-30,other,ANP32B
THOP1,5.34994684814081e-34,0.4822957945988,0.311,0.083,7.65309896626542e-30,other,THOP1
NRM,7.64421112189889e-34,0.561773021515747,0.446,0.161,1.09350440098764e-29,other,NRM
SIVA1,8.64563018126708e-34,0.602698165348333,0.817,0.542,1.23675739743026e-29,other,SIVA1
TEX30,9.07188485513583e-34,0.531894172791372,0.32,0.086,1.29773312852718e-29,other,TEX30
RANGAP1,9.46397271436739e-34,0.556555589205861,0.389,0.125,1.35382129679026e-29,other,RANGAP1
HMGN1,1.11013281076004e-33,0.453511782948226,0.925,0.685,1.58804498579224e-29,other,HMGN1
DDX39A,1.57814358612485e-33,0.5995412411225,0.722,0.383,2.2575343999516e-29,other,DDX39A
C1QTNF2,3.06215415254013e-33,0.407837554275136,0.186,0.027,4.38041151520866e-29,other,C1QTNF2
COTL11,3.31071624751179e-33,0.479732563107759,0.889,0.587,4.73597959206562e-29,other,COTL1
REEP4,3.8681291759413e-33,0.682415551282829,0.35,0.096,5.53335878618403e-29,other,REEP4
RPA1,4.12176822877063e-33,0.401141759076278,0.344,0.12,5.89618945125638e-29,other,RPA1
GAS2L3,4.64081632163304e-33,0.494128154557396,0.195,0.027,6.63868774809606e-29,other,GAS2L3
CHAF1B,5.54318883986259e-33,0.360094003049744,0.156,0.017,7.92953163542343e-29,other,CHAF1B
GINS4,8.51372264002023e-33,0.345736944293667,0.132,0.009,1.21788802365489e-28,other,GINS4
HAPLN11,9.37976568099917e-33,0.884919515114225,0.371,0.109,1.34177548066693e-28,other,HAPLN1
ECT2,1.38744745039719e-32,0.58681608789417,0.311,0.079,1.98474357779319e-28,other,ECT2
CD2761,1.53259614097382e-32,0.600550999532685,0.563,0.248,2.19237877966305e-28,other,CD276
ITGB3BP,1.99133592333343e-32,0.543774389986942,0.332,0.096,2.84860603832847e-28,other,ITGB3BP
GPSM2,5.01178315274612e-32,0.473764098322218,0.183,0.023,7.16935580000332e-28,other,GPSM2
ENO1,6.80210881362065e-32,0.380980083404015,0.961,0.788,9.73041665788434e-28,other,ENO1
NCAPH2,8.16772227885475e-32,0.463748552354753,0.257,0.059,1.16839267199017e-27,other,NCAPH2
SAE1,9.60046520488068e-32,0.541782430877602,0.578,0.267,1.37334654755818e-27,other,SAE1
NAV2,1.21224355229348e-31,0.637307183132692,0.347,0.099,1.73411440155582e-27,other,NAV2
APLNR1,1.75936499786344e-31,0.434245264566684,0.737,0.43,2.51677162944365e-27,other,APLNR
TMEM160,1.78970582994826e-31,0.531743285204502,0.689,0.363,2.56017418974099e-27,other,TMEM160
P4HB,2.01371467382938e-31,0.420877078057352,0.934,0.708,2.88061884091293e-27,other,P4HB
EIF4EBP11,2.31879969760489e-31,0.643964239307103,0.629,0.306,3.31704296742379e-27,other,EIF4EBP1
TFDP1,3.13149980115449e-31,0.514096330322151,0.458,0.182,4.47961046555149e-27,other,TFDP1
CDC25B1,3.4713527861816e-31,0.605952617879329,0.551,0.242,4.96577016063277e-27,other,CDC25B
MIS18BP1,4.13698663281383e-31,0.506673891664522,0.542,0.246,5.91795937824018e-27,other,MIS18BP1
NDUFB3,4.33645876080079e-31,0.411808625299339,0.802,0.493,6.20330425732553e-27,other,NDUFB3
POLR2J,4.45451717845707e-31,0.360764210736085,0.719,0.426,6.37218682378283e-27,other,POLR2J
RAD21,5.51176589507202e-31,0.569241903394917,0.805,0.492,7.88458111290052e-27,other,RAD21
CEP78,6.25687839660764e-31,0.476059318102065,0.237,0.049,8.95046454634723e-27,other,CEP78
SNRPD1,7.66059415630615e-31,0.494564003639944,0.817,0.531,1.0958479940596e-26,other,SNRPD1
TIMELESS,8.00068543640403e-31,0.444158009136407,0.237,0.05,1.1444980516776e-26,other,TIMELESS
OAF2,1.0404909643351e-30,0.389808224698712,0.617,0.332,1.48842232448136e-26,other,OAF
CALM3,1.28750729966055e-30,0.563699924284615,0.793,0.482,1.84177919216441e-26,other,CALM3
PAQR4,1.33530673915944e-30,0.446894420511457,0.222,0.044,1.91015629036758e-26,other,PAQR4
EBP,1.7513813609388e-30,0.54030783687984,0.434,0.163,2.50535103682295e-26,other,EBP
MAD2L2,2.1904065461245e-30,0.557174433610624,0.587,0.275,3.13337656423109e-26,other,MAD2L2
FAP1,2.23974734715423e-30,0.392451296164525,0.422,0.186,3.20395858010412e-26,other,FAP
LRR1,2.48448064433228e-30,0.44562273985881,0.237,0.05,3.55404956171732e-26,other,LRR1
HINT2,2.58888079792382e-30,0.39603708872116,0.395,0.161,3.70339398143003e-26,other,HINT2
IFI27L1,2.67346553470615e-30,0.474794963107696,0.449,0.183,3.82439244739715e-26,other,IFI27L1
FSCN12,2.68989922616147e-30,0.438675398329363,0.916,0.645,3.84790084302399e-26,other,FSCN1
MRPL51,2.87355062759148e-30,0.507723920116259,0.862,0.592,4.11061417276962e-26,other,MRPL51
NES1,2.95414302667147e-30,0.304031236196243,0.482,0.243,4.22590159965353e-26,other,NES
BLM,3.8503302337693e-30,0.293080622479664,0.12,0.01,5.50789739940699e-26,other,BLM
KNTC1,4.16488754585249e-30,0.400760291875756,0.171,0.024,5.95787163434198e-26,other,KNTC1
USP1,4.54477350146561e-30,0.534584968466658,0.452,0.183,6.50129849384655e-26,other,USP1
FBXL51,4.8409944388905e-30,0.484330240037863,0.56,0.265,6.92504254483286e-26,other,FBXL5
CENPB1,5.09414886451513e-30,0.464724927199243,0.395,0.15,7.2871799506889e-26,other,CENPB
NID12,6.4956893169964e-30,0.466518364281598,0.68,0.373,9.29208356796336e-26,other,NID1
CALU2,7.37269927873285e-30,0.49996567177055,0.856,0.569,1.05466463182273e-25,other,CALU
NAP1L4,8.95767351202203e-30,0.430904410076386,0.602,0.316,1.28139519589475e-25,other,NAP1L4
GLRX5,1.11850548007965e-29,0.539262262224262,0.446,0.174,1.60002208925393e-25,other,GLRX5
CDK2AP2,5.05563579517909e-29,0.496947161595033,0.668,0.36,7.2320870050037e-25,other,CDK2AP2
FAM167B1,5.33414235606668e-29,0.349349703761074,0.841,0.557,7.63049064035339e-25,other,FAM167B
C1orf541,5.79508953740016e-29,0.391270849690939,0.838,0.545,8.28987558325093e-25,other,C1orf54
SNRPA,6.15187298201186e-29,0.469892794091723,0.623,0.328,8.80025430076797e-25,other,SNRPA
DSCC1,6.76958671277644e-29,0.317304715244248,0.15,0.02,9.6838937926267e-25,other,DSCC1
CEP128,1.04904640817798e-28,0.29539982906444,0.114,0.008,1.5006608868986e-24,other,CEP128
EFNB11,1.14657541607509e-28,0.328347451219593,0.389,0.174,1.64017613269541e-24,other,EFNB1
MNS1,1.1800024983328e-28,0.312838453389902,0.108,0.007,1.68799357386506e-24,other,MNS1
EXOSC8,1.79003196199145e-28,0.532351200813686,0.515,0.23,2.56064072162876e-24,other,EXOSC8
PPP1R14B,2.06838930086597e-28,0.432431541241276,0.464,0.207,2.95883089488878e-24,other,PPP1R14B
MANF1,2.20134349406698e-28,0.476494491725279,0.754,0.447,3.14902186826282e-24,other,MANF
PSME2,2.22425020604977e-28,0.393478340388929,0.94,0.69,3.1817899197542e-24,other,PSME2
MCM3,2.35289308574755e-28,0.678085686990885,0.509,0.222,3.36581355916188e-24,other,MCM3
GPX81,2.39677027000422e-28,0.51734640586232,0.425,0.167,3.42857987124104e-24,other,GPX8
C12orf571,2.43596634445118e-28,0.416535367639173,0.919,0.669,3.48464985573741e-24,other,C12orf57
MPHOSPH9,2.54117578568776e-28,0.420001121158337,0.225,0.051,3.63515196142635e-24,other,MPHOSPH9
ARL6IP11,2.56356996291071e-28,0.484374887846988,0.895,0.694,3.66718683194377e-24,other,ARL6IP1
COPE1,3.8497065711727e-28,0.360514581545225,0.883,0.604,5.50700525006255e-24,other,COPE
SAR1A,4.5128516025813e-28,0.292705705141303,0.56,0.313,6.45563421749255e-24,other,SAR1A
CENPL,4.52024204702267e-28,0.283834814886734,0.132,0.016,6.46620624826593e-24,other,CENPL
BARD1,5.35279632369789e-28,0.388298719134504,0.237,0.062,7.65717514104984e-24,other,BARD1
GYPC1,5.57941856716724e-28,0.258381512534393,0.638,0.39,7.98135826033274e-24,other,GYPC
ARHGDIB1,6.02055796530544e-28,0.32567467567841,0.955,0.724,8.61240816936943e-24,other,ARHGDIB
CBX3,6.64172710634292e-28,0.450327563096196,0.853,0.568,9.50099062562354e-24,other,CBX3
FBLN71,7.51404626920933e-28,0.471211597182523,0.263,0.067,1.0748843188104e-23,other,FBLN7
SMS2,7.99172549695319e-28,0.547675641013439,0.44,0.174,1.14321633233915e-23,other,SMS
IDH22,1.0027617447713e-27,0.620882838542894,0.572,0.272,1.43445067589534e-23,other,IDH2
MRPL11,1.06184071474937e-27,0.284832207085696,0.569,0.324,1.51896314244897e-23,other,MRPL11
FBXO5,1.38874417495704e-27,0.384491185596544,0.177,0.03,1.98659854227605e-23,other,FBXO5
DYSF1,1.69482242967827e-27,0.432734952820005,0.68,0.39,2.42444348565476e-23,other,DYSF
CNIH4,1.71671025340496e-27,0.510734301574862,0.814,0.521,2.45575401749579e-23,other,CNIH4
CCNF,2.00220025023012e-27,0.357189842197871,0.132,0.013,2.86414745795418e-23,other,CCNF
E2F7,2.09217538747563e-27,0.42158599942908,0.15,0.017,2.99285689178388e-23,other,E2F7
FSTL11,2.4086046636339e-27,0.455935269637856,0.889,0.628,3.44550897132829e-23,other,FSTL1
SNRNP25,2.67250064310236e-27,0.442733178799758,0.329,0.113,3.82301216995792e-23,other,SNRNP25
COL6A21,3.07048411550629e-27,0.535209709867427,0.751,0.445,4.39232752723175e-23,other,COL6A2
CENPP,3.20138933801452e-27,0.33934637541875,0.144,0.018,4.57958744802978e-23,other,CENPP
PSMC3,5.08170282865429e-27,0.487846183571246,0.772,0.475,7.26937589638996e-23,other,PSMC3
MCM8,5.86033278609364e-27,0.293738084653207,0.138,0.02,8.38320605050695e-23,other,MCM8
SSR31,6.2708620725423e-27,0.492562589961825,0.838,0.561,8.97046819477176e-23,other,SSR3
LRRC45,6.81598762047339e-27,0.38140937066856,0.177,0.029,9.75027029108719e-23,other,LRRC45
NUDT15,7.63854969168029e-27,0.496216206258087,0.356,0.125,1.09269453339487e-22,other,NUDT15
NQO1,7.74796739115047e-27,0.329090131564364,0.542,0.299,1.10834673530407e-22,other,NQO1
TUBB61,8.3274494970492e-27,0.472453635898421,0.88,0.632,1.19124165055289e-22,other,TUBB6
UQCR101,8.86762615933115e-27,0.432642359242194,0.775,0.48,1.26851392209232e-22,other,UQCR10
SMC1A,9.29357745437574e-27,0.492747778577386,0.563,0.278,1.32944625484845e-22,other,SMC1A
ICMT,9.94321538445829e-27,0.500998133050267,0.5,0.227,1.42237696074676e-22,other,ICMT
VWA11,1.07767748202785e-26,0.319823913533043,0.856,0.589,1.54161763804084e-22,other,VWA1
TOMM40,1.1229551509683e-26,0.379154529417039,0.479,0.232,1.60638734346015e-22,other,TOMM40
CDK2AP11,1.33545865318337e-26,0.500643201796606,0.56,0.277,1.91037360337882e-22,other,CDK2AP1
COMMD4,1.36819430556098e-26,0.564757534342464,0.611,0.311,1.95720195410498e-22,other,COMMD4
DBF4,2.09668516895364e-26,0.354238132417241,0.246,0.073,2.99930813418818e-22,other,DBF4
MMS22L,2.32727407457509e-26,0.328958285898641,0.147,0.02,3.32916556367966e-22,other,MMS22L
MKKS,2.48122948784423e-26,0.28503099022353,0.521,0.286,3.54939878236117e-22,other,MKKS
CHCHD2,2.48996288014418e-26,0.251339236887025,0.985,0.899,3.56189190004625e-22,other,CHCHD2
NUDT8,2.60488699384577e-26,0.510440650785855,0.269,0.071,3.72629084469637e-22,other,NUDT8
SMC3,2.83124014039762e-26,0.517200431762163,0.59,0.299,4.0500890208388e-22,other,SMC3
TPGS21,2.97747560964868e-26,0.486994997108219,0.524,0.25,4.25927885960244e-22,other,TPGS2
HNRNPUL1,3.15352303923435e-26,0.384789799007797,0.686,0.403,4.51111470762473e-22,other,HNRNPUL1
GOLM11,3.322452902599e-26,0.304679587656425,0.557,0.315,4.75276887716788e-22,other,GOLM1
ALDH16A1,3.43151695568668e-26,0.477859017337145,0.5,0.232,4.9087850051098e-22,other,ALDH16A1
SLC2A4RG,4.11048241236687e-26,0.39195872142307,0.287,0.094,5.88004509089081e-22,other,SLC2A4RG
STT3B1,4.59457048827702e-26,0.309314453957956,0.497,0.262,6.57253308348027e-22,other,STT3B
NDC1,4.89788408742823e-26,0.333503015844988,0.201,0.049,7.00642318706609e-22,other,NDC1
HTATSF1,5.05358963088889e-26,0.333614026043906,0.425,0.201,7.22915996698655e-22,other,HTATSF1
SYNCRIP,5.14491698852354e-26,0.30295834414792,0.76,0.494,7.35980375208292e-22,other,SYNCRIP
PSIP1,5.29510976259942e-26,0.469289469883541,0.766,0.471,7.57465451539847e-22,other,PSIP1
HNRNPD,6.95304974311041e-26,0.411815601014004,0.734,0.446,9.94633765751944e-22,other,HNRNPD
BUB3,7.14247238949772e-26,0.450694372499443,0.65,0.362,1.02173067531765e-21,other,BUB3
KIF18A,7.30762193794313e-26,0.335874844272564,0.114,0.009,1.04535531822276e-21,other,KIF18A
SNRPC,8.08746950863445e-26,0.431236092572869,0.766,0.479,1.15691251321016e-21,other,SNRPC
CCDC14,8.79815605887985e-26,0.438706345713015,0.335,0.122,1.25857622422276e-21,other,CCDC14
NT5E1,9.4008104862109e-26,0.416587242525585,0.662,0.378,1.34478594005247e-21,other,NT5E
SLC25A5,9.68466813106754e-26,0.357427666002628,0.949,0.793,1.38539177614921e-21,other,SLC25A5
MAP4K41,1.04074439461457e-25,0.375538996622473,0.647,0.373,1.48878485649615e-21,other,MAP4K4
IFT22,1.23133303440656e-25,0.378607205812492,0.377,0.158,1.76142190571858e-21,other,IFT22
HP1BP3,1.31280293770215e-25,0.490771362056206,0.829,0.551,1.87796460238293e-21,other,HP1BP3
TCOF1,1.33740711546722e-25,0.443863681706474,0.314,0.107,1.91316087867585e-21,other,TCOF1
C16orf741,1.48282542779369e-25,0.521714848689074,0.305,0.095,2.12118177445888e-21,other,C16orf74
CBFB,1.70737501815121e-25,0.351526536253454,0.371,0.16,2.44239996346531e-21,other,CBFB
BCL7C1,1.84234775445285e-25,0.372409296214755,0.443,0.209,2.6354784627448e-21,other,BCL7C
DCXR1,1.98006282360657e-25,0.452516950513659,0.461,0.211,2.83247986916919e-21,other,DCXR
COL13A11,2.51951887241616e-25,0.421434855073243,0.392,0.17,3.60417174699132e-21,other,COL13A1
SASS6,2.80474300107991e-25,0.31649365910483,0.159,0.03,4.01218486304481e-21,other,SASS6
HDGF,2.87609766013034e-25,0.50114474628449,0.59,0.304,4.11425770281645e-21,other,HDGF
SEMA3F1,2.94436545071458e-25,0.51602549567619,0.521,0.249,4.21191477724721e-21,other,SEMA3F
MAGOHB,3.90012113402039e-25,0.451962104207742,0.38,0.149,5.57912328221617e-21,other,MAGOHB
PSMD7,4.06922979478074e-25,0.364711299091613,0.781,0.508,5.82103322143385e-21,other,PSMD7
UQCC22,4.40704188328e-25,0.501038244176546,0.524,0.25,6.30427341403203e-21,other,UQCC2
RFC3,4.43416400436229e-25,0.35524732034265,0.219,0.06,6.34307160824025e-21,other,RFC3
TM4SF182,4.63357258758062e-25,0.45179927921488,0.808,0.524,6.62832558653408e-21,other,TM4SF18
UBALD21,5.24167976279882e-25,0.515213303752166,0.47,0.214,7.49822290068371e-21,other,UBALD2
FAM111A,5.86439794280297e-25,0.48669053269388,0.386,0.152,8.38902125717964e-21,other,FAM111A
MGME1,6.65617278252242e-25,0.409483797980412,0.207,0.046,9.52165516539832e-21,other,MGME1
RFC2,7.63298868146829e-25,0.389701995156626,0.317,0.118,1.09189903088404e-20,other,RFC2
NUDT51,7.740763012754e-25,0.428975372250617,0.617,0.338,1.10731614897446e-20,other,NUDT5
PIN1,7.80055211090465e-25,0.418931321421441,0.68,0.395,1.11586897946491e-20,other,PIN1
DBI1,8.14012645788407e-25,0.330842502761614,0.931,0.696,1.16444508980032e-20,other,DBI
MRPL13,8.76870118127523e-25,0.400564722016648,0.56,0.297,1.25436270398142e-20,other,MRPL13
CBX1,9.77557206919083e-25,0.387370757126091,0.428,0.197,1.39839558449775e-20,other,CBX1
DONSON,1.09081630442726e-24,0.361777244436104,0.254,0.081,1.56041272348319e-20,other,DONSON
FADS11,1.2724758866649e-24,0.424081439364443,0.353,0.138,1.82027675587413e-20,other,FADS1
COLGALT11,1.71046068341644e-24,0.445147680286074,0.545,0.28,2.44681400762721e-20,other,COLGALT1
MRPL141,1.85711032485831e-24,0.423732401413185,0.581,0.311,2.65659631970981e-20,other,MRPL14
MRPS16,2.23120502860224e-24,0.419139126638115,0.593,0.323,3.19173879341551e-20,other,MRPS16
ECM11,2.44644521809449e-24,0.463183493016142,0.254,0.072,3.49963988448417e-20,other,ECM1
ZNF714,2.85573997652262e-24,0.273538537448588,0.138,0.023,4.08513603641561e-20,other,ZNF714
CCND12,2.95081369139527e-24,0.453752968686749,0.614,0.34,4.22113898554093e-20,other,CCND1
FH,3.09988911336291e-24,0.410631771423927,0.386,0.163,4.43439137666565e-20,other,FH
EZR,3.11781322031244e-24,0.45415808885176,0.521,0.259,4.46003181165694e-20,other,EZR
CCDC167,3.62970688463601e-24,0.506077931248761,0.383,0.148,5.19229569847181e-20,other,CCDC167
RBBP7,3.64870488814869e-24,0.381275182891885,0.491,0.256,5.2194723424967e-20,other,RBBP7
EMP31,3.76665073666165e-24,0.645126678412943,0.482,0.218,5.3881938787945e-20,other,EMP3
